,subject,n_test_runs,test_session,score,time,n_samples,n_channels,dataset,pipeline
32,5,4,session_E,0.45736882716049376,479.5018529891968,1248,22,001-2014,EEGNetv4_Without_EA
33,5,5,session_E,0.45871913580246915,393.30580139160156,1272,22,001-2014,EEGNetv4_Without_EA
34,5,6,session_E,0.4708719135802469,460.29891061782837,1296,22,001-2014,EEGNetv4_Without_EA
35,6,0,session_E,0.5989583333333334,64.54781723022461,1152,22,001-2014,EEGNetv4_Without_EA
36,6,1,session_E,0.6109182098765433,272.55703473091125,1176,22,001-2014,EEGNetv4_Without_EA
37,6,2,session_E,0.6168981481481483,305.4570167064667,1200,22,001-2014,EEGNetv4_Without_EA
38,6,3,session_E,0.6138117283950617,282.3511383533478,1224,22,001-2014,EEGNetv4_Without_EA
39,6,4,session_E,0.6251929012345678,309.2247097492218,1248,22,001-2014,EEGNetv4_Without_EA
40,6,5,session_E,0.6186342592592593,396.3321988582611,1272,22,001-2014,EEGNetv4_Without_EA
41,6,6,session_E,0.6359953703703703,518.5175311565399,1296,22,001-2014,EEGNetv4_Without_EA
42,7,0,session_E,0.3915895061728395,44.31459164619446,1152,22,001-2014,EEGNetv4_Without_EA
43,7,1,session_E,0.40084876543209874,315.6334958076477,1176,22,001-2014,EEGNetv4_Without_EA
44,7,2,session_E,0.390625,444.21524143218994,1200,22,001-2014,EEGNetv4_Without_EA
45,7,3,session_E,0.38425925925925924,324.22211146354675,1224,22,001-2014,EEGNetv4_Without_EA
46,7,4,session_E,0.39525462962962965,318.3660488128662,1248,22,001-2014,EEGNetv4_Without_EA
47,7,5,session_E,0.3904320987654321,352.17993783950806,1272,22,001-2014,EEGNetv4_Without_EA
48,7,6,session_E,0.4033564814814815,348.9699788093567,1296,22,001-2014,EEGNetv4_Without_EA
49,8,0,session_E,0.7870370370370371,71.14435386657715,1152,22,001-2014,EEGNetv4_Without_EA
50,8,1,session_E,0.8227237654320989,440.06189155578613,1176,22,001-2014,EEGNetv4_Without_EA
51,8,2,session_E,0.8354552469135803,490.8560929298401,1200,22,001-2014,EEGNetv4_Without_EA
52,8,3,session_E,0.8460648148148148,469.93446016311646,1224,22,001-2014,EEGNetv4_Without_EA
53,8,4,session_E,0.8603395061728395,466.9747450351715,1248,22,001-2014,EEGNetv4_Without_EA
54,8,5,session_E,0.8431712962962964,482.82158517837524,1272,22,001-2014,EEGNetv4_Without_EA
55,8,6,session_E,0.849537037037037,504.05224561691284,1296,22,001-2014,EEGNetv4_Without_EA
56,9,0,session_E,0.847800925925926,218.5746190547943,1152,22,001-2014,EEGNetv4_Without_EA
57,9,1,session_E,0.8393132716049383,228.20430707931519,1176,22,001-2014,EEGNetv4_Without_EA
58,9,2,session_E,0.8601466049382717,377.47649240493774,1200,22,001-2014,EEGNetv4_Without_EA
59,9,3,session_E,0.8686342592592592,389.06439781188965,1224,22,001-2014,EEGNetv4_Without_EA
60,9,4,session_E,0.8749999999999999,372.1003930568695,1248,22,001-2014,EEGNetv4_Without_EA
61,9,5,session_E,0.8786651234567902,369.0170238018036,1272,22,001-2014,EEGNetv4_Without_EA
62,9,6,session_E,0.8848379629629629,441.78294014930725,1296,22,001-2014,EEGNetv4_Without_EA
