,subject,n_test_runs,test_session,score,time,n_samples,n_channels,dataset,pipeline
33,5,5,session_E,0.6633873456790124,193.75490403175354,1272,22,001-2014,EEGNetv4_EA
34,5,6,session_E,0.6628086419753086,194.17630529403687,1296,22,001-2014,EEGNetv4_EA
35,6,0,session_E,0.7445987654320988,225.26263785362244,1152,22,001-2014,EEGNetv4_EA
36,6,1,session_E,0.7444058641975309,165.3106234073639,1176,22,001-2014,EEGNetv4_EA
37,6,2,session_E,0.74633487654321,179.0460011959076,1200,22,001-2014,EEGNetv4_EA
38,6,3,session_E,0.7469135802469136,173.6251196861267,1224,22,001-2014,EEGNetv4_EA
39,6,4,session_E,0.7503858024691358,178.73035335540771,1248,22,001-2014,EEGNetv4_EA
40,6,5,session_E,0.7507716049382716,199.98668098449707,1272,22,001-2014,EEGNetv4_EA
41,6,6,session_E,0.7534722222222222,203.16060709953308,1296,22,001-2014,EEGNetv4_EA
42,7,0,session_E,0.6388888888888888,217.75453209877014,1152,22,001-2014,EEGNetv4_EA
43,7,1,session_E,0.640625,165.5949730873108,1176,22,001-2014,EEGNetv4_EA
44,7,2,session_E,0.6452546296296295,215.6858651638031,1200,22,001-2014,EEGNetv4_EA
45,7,3,session_E,0.6379243827160495,195.14231896400452,1224,22,001-2014,EEGNetv4_EA
46,7,4,session_E,0.6429398148148149,248.89741826057434,1248,22,001-2014,EEGNetv4_EA
47,7,5,session_E,0.642554012345679,225.71724343299866,1272,22,001-2014,EEGNetv4_EA
48,7,6,session_E,0.6458333333333333,241.6046576499939,1296,22,001-2014,EEGNetv4_EA
49,8,0,session_E,0.9797453703703703,229.54951524734497,1152,22,001-2014,EEGNetv4_EA
50,8,1,session_E,0.9822530864197532,186.29149627685547,1176,22,001-2014,EEGNetv4_EA
51,8,2,session_E,0.9814814814814815,192.34203028678894,1200,22,001-2014,EEGNetv4_EA
52,8,3,session_E,0.9839891975308642,277.0478603839874,1224,22,001-2014,EEGNetv4_EA
53,8,4,session_E,0.9820601851851851,181.70994544029236,1248,22,001-2014,EEGNetv4_EA
54,8,5,session_E,0.9820601851851852,194.05316376686096,1272,22,001-2014,EEGNetv4_EA
55,8,6,session_E,0.9826388888888888,195.68166303634644,1296,22,001-2014,EEGNetv4_EA
56,9,0,session_E,0.828125,187.67495226860046,1152,22,001-2014,EEGNetv4_EA
57,9,1,session_E,0.8433641975308642,306.92124247550964,1176,22,001-2014,EEGNetv4_EA
58,9,2,session_E,0.8443287037037037,220.48080253601074,1200,22,001-2014,EEGNetv4_EA
59,9,3,session_E,0.8468364197530864,333.10910391807556,1224,22,001-2014,EEGNetv4_EA
60,9,4,session_E,0.853587962962963,330.71037912368774,1248,22,001-2014,EEGNetv4_EA
61,9,5,session_E,0.8572530864197532,348.9289040565491,1272,22,001-2014,EEGNetv4_EA
62,9,6,session_E,0.8599537037037038,379.54843735694885,1296,22,001-2014,EEGNetv4_EA
