,subject,n_test_runs,test_session,score,time,n_samples,n_channels,dataset,pipeline
46,7,4,session_E,0.6772762345679012,234.88305974006653,1248,22,001-2014,EEGNetv4_EA
47,7,5,session_E,0.6803626543209876,307.2052571773529,1272,22,001-2014,EEGNetv4_EA
48,7,6,session_E,0.68383487654321,220.9764654636383,1296,22,001-2014,EEGNetv4_EA
49,8,0,session_E,0.9604552469135803,186.24686241149902,1152,22,001-2014,EEGNetv4_EA
50,8,1,session_E,0.9604552469135803,148.76375246047974,1176,22,001-2014,EEGNetv4_EA
51,8,2,session_E,0.9618055555555556,154.0599570274353,1200,22,001-2014,EEGNetv4_EA
52,8,3,session_E,0.9633487654320988,164.70341801643372,1224,22,001-2014,EEGNetv4_EA
53,8,4,session_E,0.9619984567901235,158.1910262107849,1248,22,001-2014,EEGNetv4_EA
54,8,5,session_E,0.9639274691358025,165.49432349205017,1272,22,001-2014,EEGNetv4_EA
55,8,6,session_E,0.9637345679012347,182.31027483940125,1296,22,001-2014,EEGNetv4_EA
56,9,0,session_E,0.8447145061728395,175.61992383003235,1152,22,001-2014,EEGNetv4_EA
57,9,1,session_E,0.8375771604938271,300.27651476860046,1176,22,001-2014,EEGNetv4_EA
58,9,2,session_E,0.8234953703703705,274.37782192230225,1200,22,001-2014,EEGNetv4_EA
59,9,3,session_E,0.8354552469135802,298.90756821632385,1224,22,001-2014,EEGNetv4_EA
60,9,4,session_E,0.8393132716049383,300.84754848480225,1248,22,001-2014,EEGNetv4_EA
61,9,5,session_E,0.849729938271605,299.6385669708252,1272,22,001-2014,EEGNetv4_EA
62,9,6,session_E,0.849729938271605,330.50531339645386,1296,22,001-2014,EEGNetv4_EA
